ProductId;LocalOrderCode;HasGraphicalItem;Description;Price;weight;UnitOfMeasure;Quantity;Accessory;;;;;;;;;;;;;;;;;
1SDA063074R1;1SDA063074R1;1;T7L 1600 PR231/P LS/I In=1600A 3p F F M;7105;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063075R1;1SDA063075R1;1;T7L 1600 PR232/P LSI In=1600A 3p F F M;7261;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063076R1;1SDA063076R1;1;T7L 1600 PR331/P LSIG In=1600A 3p F F M;7415;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063077R1;1SDA063077R1;1;T7L 1600 PR332/P LI In=1600A 3p F F M;7545;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063078R1;1SDA063078R1;1;T7L 1600 PR332/P LSI In=1600A 3p F F M;7697;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063079R1;1SDA063079R1;1;T7L 1600 PR332/P LSIG In=1600A 3p F F M;8164;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063080R1;1SDA063080R1;1;T7L 1600 PR332/P LSIRc In=1600A 3p F F M;8164;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063081R1;1SDA063081R1;1;T7L 1600 PR231/P I In=1600A 4p F F M;9239;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063082R1;1SDA063082R1;1;T7L 1600 PR231/P LS/I In=1600A 4p F F M;9239;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063083R1;1SDA063083R1;1;T7L 1600 PR232/P LSI In=1600A 4p F F M;9393;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063084R1;1SDA063084R1;1;T7L 1600 PR331/P LSIG In=1600A 4p F F M;9548;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063085R1;1SDA063085R1;1;T7L 1600 PR332/P LI In=1600A 4p F F M;9673;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063086R1;1SDA063086R1;1;T7L 1600 PR332/P LSI In=1600A 4p F F M;9831;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063087R1;1SDA063087R1;1;T7L 1600 PR332/P LSIG In=1600A 4p F F M;10296;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063088R1;1SDA063088R1;1;T7L 1600 PR332/P LSIRc In=1600A 4p F F M;10296;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063089R1;1SDA063089R1;0;KIT HR/VR FP T7-T7M-X1 3pcs;141;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063090R1;1SDA063090R1;0;KIT HR/VR FP T7-T7M-X1 4pcs;185;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063091R1;1SDA063091R1;0;HTC T7-T7M-X1 F 3p TERM.COVERS HIGH 2pcs;100;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063092R1;1SDA063092R1;0;HTC T7-T7M-X1 F 4p TERM.COVERS HIGH 2pcs;131;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063093R1;1SDA063093R1;0;LTC T7-T7M-X1 F 3p TERM.COVERS LOW 2pcs;100;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063094R1;1SDA063094R1;0;LTC T7-T7M-X1 F 4p TERM.COVERS LOW 2pcs;131;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063099R1;1SDA063099R1;0;KIT F T7-T7M-X1 3pcs;47.4;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063100R1;1SDA063100R1;0;KIT F T7-T7M-X1 4pcs;62.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063101R1;1SDA063101R1;0;KIT F T7-T7M-X1 6pcs;94;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063102R1;1SDA063102R1;0;KIT F T7-T7M-X1 8pcs;125;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063103R1;1SDA063103R1;0;KIT EF T7-T7M-X1 3pcs;131;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063104R1;1SDA063104R1;0;KIT EF T7-T7M-X1 4pcs;171;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063105R1;1SDA063105R1;0;KIT EF T7-T7M-X1 6pcs;262;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063106R1;1SDA063106R1;0;KIT EF T7-T7M-X1 8pcs;339;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063107R1;1SDA063107R1;0;KIT ES T7-T7M-X1 3pcs UPP;231;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063108R1;1SDA063108R1;0;KIT ES T7-T7M-X1 3pcs LOW;231;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063109R1;1SDA063109R1;0;KIT ES T7-T7M-X1 4pcs;299;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063110R1;1SDA063110R1;0;KIT ES T7-T7M-X1 6pcs;462;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063111R1;1SDA063111R1;0;KIT ES T7-T7M-X1 8pcs;600;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063112R1;1SDA063112R1;0;KIT FC CuAl 4x240mm2 T7-T7M-X1 1250 3pcs;231;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063113R1;1SDA063113R1;0;KIT FC CuAl 4x240mm2 T7-T7M-X1 1250 4pcs;299;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063114R1;1SDA063114R1;0;KIT FC CuAl 4x240mm2 T7-T7M-X1 1250 6pcs;462;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063115R1;1SDA063115R1;0;KIT FC CuAl 4x240mm2 T7-T7M-X1 1250 8pcs;600;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063116R1;1SDA063116R1;0;KIT R T7-T7M-X1 3pcs;141;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063117R1;1SDA063117R1;0;KIT R T7-T7M-X1 4pcs;185;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063118R1;1SDA063118R1;0;KIT R T7-T7M-X1 6pcs;285;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063119R1;1SDA063119R1;0;KIT R T7-T7M-X1 8pcs;370;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063120R1;1SDA063120R1;0;KIT HR T7-T7M-X1 3pcs;141;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063121R1;1SDA063121R1;0;KIT HR T7-T7M-X1 4pcs;185;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063122R1;1SDA063122R1;0;KIT HR T7-T7M-X1 6pcs;285;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063123R1;1SDA063123R1;0;KIT HR T7-T7M-X1 8pcs;370;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063124R1;1SDA063124R1;0;KIT VR T7-T7M-X1 3pcs;141;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063125R1;1SDA063125R1;0;KIT VR T7-T7M-X1 4pcs;185;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063126R1;1SDA063126R1;0;KIT VR T7-T7M-X1 6pcs;285;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063127R1;1SDA063127R1;0;KIT VR T7-T7M-X1 8pcs;370;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063128R1;1SDA063128R1;0;SG.EL.PR231/P-LS/I T7-T7M 3p;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063129R1;1SDA063129R1;0;SG.EL.PR231/P-I T7-T7M 3p;1184;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063130R1;1SDA063130R1;0;SG.EL.PR232/P-LSI T7-T7M;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063133R1;1SDA063133R1;0;SG.EL.PR331/P-LSIG T7-T7M-X1;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063134R1;1SDA063134R1;0;SG.EL.PR332/P-LI T7-T7M-X1;1630;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063135R1;1SDA063135R1;0;SG.EL.PR332/P-LSI T7-T7M-X1;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063136R1;1SDA063136R1;0;SG.EL.PR332/P-LSIG T7-T7M-X1;2262;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063137R1;1SDA063137R1;0;SG.EL.PR332/P-LSIRc T7;2262;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063140R1;1SDA063140R1;0;KEY-PLUG INTERCHAN.xPR231 T7-T7M EXT.COD;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063141R1;1SDA063141R1;0;BACKPLANE WITH ADAPTER x PR331-PR332 T7;89;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063142R1;1SDA063142R1;0;BACKPLANE WITH ADAPTER x PR33x T7M-X1;89;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063144R1;1SDA063144R1;0;PR330/V MEASURING MOD.INT.SOC.x PR332 T7;859;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063145R1;1SDA063145R1;0;PR330/D-M MOD.COMU.xPR332-3 T7-T7M-X1-T8;1167;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063147R1;1SDA063147R1;0;RATING PLUG In=400A T7-T7M-X1;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063148R1;1SDA063148R1;0;RATING PLUG In=630A T7-T7M-X1;23.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063149R1;1SDA063149R1;0;RATING PLUG In=800A T7-T7M-X1;23.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063150R1;1SDA063150R1;0;RATING PLUG In=1000A T7-T7M-X1-T8;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063151R1;1SDA063151R1;0;RATING PLUG In=1250A T7-T7M-X1-T8;23.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063152R1;1SDA063152R1;0;RATING PLUG In=1600A T7-T7M-X1 -T8;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063153R1;1SDA063153R1;0;RATING PLUG In=400A T7-T7M-X1 EXT.COD.;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063154R1;1SDA063154R1;0;RATING PLUG In=630A T7-T7M-X1 EXT.COD.;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063155R1;1SDA063155R1;0;RATING PLUG In=800A T7-T7M-X1 EXT.COD.;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063156R1;1SDA063156R1;0;RATING PL. In=1000A T7-T7M-X1-T8 EXT.COD;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063157R1;1SDA063157R1;0;RATING In=1250A T7-T7M-X1-T8 EXT.COD.;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063159R1;1SDA063159R1;0;CURR.SENS.NE.EXT In=400..1600A T7-T7M-X1;209;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063162R1;1SDA063162R1;0;FLANGE x COMPARTM.DOOR x RHD T7 F;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063166R1;1SDA063166R1;0;EP010 FBP-INTERFACE MOD.x PR223DS T4-T6;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063185R1;1SDA063185R1;0;T5/ML 400 W FP 3p EF;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063230R1;1SDA063230R1;0;KIT FC CuAl 2x240mm2 T5 600 UL 3pcs;196;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063231R1;1SDA063231R1;0;KIT FC CuAl 2x240mm2 T5 600 UL 6pcs;393;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063322R1;1SDA063322R1;0;TA EXT NEUTRAL 600A T5 600 UL;218;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063324R1;1SDA063324R1;0;MIR-H T3 MECHLOCK REAR HOR. 2 C.BREAKER;256;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063325R1;1SDA063325R1;0;MIR-V T3 MECHLOCK REAR VER. 2 C.BREAKER;256;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063327R1;1SDA063327R1;0;PR221DS-I In=600 T5 3p UL;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063368R1;1SDA063368R1;0;T2N/S/H/L MF 3p CCC LASER LABEL CHINA;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063384R1;1SDA063384R1;0;KIT CABLE xPR222/P/PD-223EFxPR010/T T4/6;514;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063408R1;1SDA063408R1;0;T4N/S/H/L/V UL 3p CCC LASER L.CHINA;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063409R1;1SDA063409R1;0;T5N/S/H/L/V UL 3p CCC LASER LAB.CHINA;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063510R1;1SDA063510R1;0;CONNECTOR PLUG 10pin V>300V WIR.MOE T4-5;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063547R1;1SDA063547R1;0;SOR T7-T7M-X1 120...127Va.c./d.c.;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063548R1;1SDA063548R1;0;SOR T7-T7M-X1 220...240Va.c./d.c.;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063549R1;1SDA063549R1;0;SCR T7M-X1 120...127Va.c./d.c.;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063550R1;1SDA063550R1;0;SCR T7M-X1 220...240Va.c./d.c.;134;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063551R1;1SDA063551R1;0;UVR T7-T7M-X1 120...127Va.c./d.c.;163;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063552R1;1SDA063552R1;0;UVR T7-T7M-X1 220...240Va.c./d.c.;163;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063553R1;1SDA063553R1;0;AUX-SA T7M-X1 1 S51 250Va.c.;48.9;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063554R1;1SDA063554R1;0;TRIP RESET T7M-X1 24...30Vac/dc xAUX-SA;147;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063555R1;1SDA063555R1;0;KLF-D T7 KEY LOCK SEV.ROT.HANDLE;32.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063556R1;1SDA063556R1;0;KLF-S T7 KEY LOCK EQ.N.20005 OP.xR.HAND;32.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063557R1;1SDA063557R1;0;KLF-S T7 KEY LOCK EQ.N.20006 OP.xR.HAND;32.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063558R1;1SDA063558R1;0;KLF-S T7 KEY LOCK EQ.N.20007 OP.xR.HAND;32.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063559R1;1SDA063559R1;0;KLF-S T7 KEY LOCK EQ.N.20008 OP.xR.HAND;32.2;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063560R1;1SDA063560R1;0;KLF T7 KEY LOCK RONIS OP.(PREDI)xR.HAND;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063561R1;1SDA063561R1;0;KLF T7 KEY LOCK PROFALUX OP.(PRED)xR.HAN;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063567R1;1SDA063567R1;0;KLF-FP KEY LOCK RONIS CON/IS T7-T7M-X1;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063568R1;1SDA063568R1;0;KLF-FP KEY LOCK CASTELL CON/IS T7-T7M-X1;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063569R1;1SDA063569R1;0;KLF-FP KEY LOCK KIRK CON/IS T7-T7M-X1;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063570R1;1SDA063570R1;0;KLF-FP KEY LOCK PROFAL. CON/IS T7-T7M-X1;64.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063572R1;1SDA063572R1;0;LEFT SLIDING CONTAC.FP C.BR.T7;60;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063573R1;1SDA063573R1;0;SOCKET INT.TENS.PR332 x T7-T7M-X1 EXT.CO;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063574R1;1SDA063574R1;0;PR330/V MEASUR.MOD.INT.SO.xPR332-3T7M-X1;859;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063577R1;1SDA063577R1;0;KIT RS FP T7-T7M-X1 3pcs;214;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063578R1;1SDA063578R1;0;KIT RS FP T7-T7M-X1 4pcs;277;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063580R1;1SDA063580R1;0;RATING PLUG In=600A T7-T7M UL;23.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063581R1;1SDA063581R1;0;RATING PLUG In=1200A T7-T7M-T8 UL;23.7;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063583R1;1SDA063583R1;0;RATING PLUG In=600A T7-T7M UL EXT.COD;12;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063584R1;1SDA063584R1;0;RATING In=1200A T7-T7M-T8 UL EX.COD;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063605R1;1SDA063605R1;1;E2N/ML 1000 PR122/P-LSI In=1000A 3p W MP;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063607R1;1SDA063607R1;1;T7H/ML 800 PR332/P LSI In=800A 3p F F M;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063608R1;1SDA063608R1;0;T7-X1/ML W FP 3p HR-HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063610R1;1SDA063610R1;0;T4/ML W FP 3p HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063624R1;1SDA063624R1;0;T5/ML 630 P FP 3p VR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063625R1;1SDA063625R1;0;T5/ML 400 P FP 3p VR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063666R1;1SDA063666R1;0;UVR-C T4-T5-T6/ML 220...250 Vac/dc;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063676R1;1SDA063676R1;0;MIR-HB T5/ML Fixed INTERB.MEC.ORIZ;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063679R1;1SDA063679R1;0;MIR-HB T5/ML PLUG IN INTERB.MEC.ORIZ;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063699R1;1SDA063699R1;0;T4/ML P FP 3p EF;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063700R1;1SDA063700R1;0;T5/ML 630 P FP 3p HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063701R1;1SDA063701R1;0;T5/ML 400 P FP 3p HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063702R1;1SDA063702R1;0;T5/ML 630 W FP 3p HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063703R1;1SDA063703R1;0;T2/ML P FP 3p R;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063704R1;1SDA063704R1;0;T4/ML P FP 3p HR;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063718R1;1SDA063718R1;0;TS3 - TRIP UNIT TEST SET;22143;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063722R1;1SDA063722R1;0;COMPART.DOOR INTERLO.DEV.T7M-X1 WAL F;423;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063723R1;1SDA063723R1;0;COMPART.DOOR INTERLO.DEV.T7M-X1 FLO.F;423;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063724R1;1SDA063724R1;0;COMPART.DOOR INTERLO.DEV.T7-T7M-X1 W FP;423;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063725R1;1SDA063725R1;0;RATING PLUG Rc In400 PR332Rc-3 T7-T7M-X1;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063726R1;1SDA063726R1;0;RATING PLUG Rc In630 PR332Rc-3 T7-T7M-X1;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063727R1;1SDA063727R1;0;RATING PLUG Rc In800 PR332Rc-3 T7-T7M-X1;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063728R1;1SDA063728R1;0;RATING Rc In1000 PR332Rc-3T7-T7M-X1-T8;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063731R1;1SDA063731R1;0;RATING Rc In1250 PR332Rc-3T7-T7M-X1-T8;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063732R1;1SDA063732R1;0;RATING Rc In1600 PR332Rc-3T7-T7M-X1-T8;35.6;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063733R1;1SDA063733R1;0;RAT.PLUG Rc In400 PR332Rc-3T7-T7M-X1 EXT;17.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063734R1;1SDA063734R1;0;RAT.PLUG Rc In630 PR332Rc-3T7-T7M-X1 EXT;17.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063735R1;1SDA063735R1;0;RAT.PLUG Rc In800 PR332Rc-3T7-T7M-X1 EXT;17.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063736R1;1SDA063736R1;0;RAT. Rc In1000PR332Rc-3T7-T7M-X1-T8 EXT;17.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063737R1;1SDA063737R1;0;RAT. Rc In1250PR332Rc-3T7-T7M-X1-T8 EXT;17.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063763R1;1SDA063763R1;0;AUX-C T1-T2-T3 3Q 1SY CABLES UL/CSA L=2M;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063764R1;1SDA063764R1;0;SOR-C T4-T5-T6 375 Vdc SPEC.VERS.;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063856R1;1SDA063856R1;0;SHOULDERS OF FIXING TO FLOOR T7-T7M-X1 F;86.5;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063865R1;1SDA063865R1;0;KIT FC CuAl 2x240mm2 T7-T7M-X1 630 3pcs;178;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063866R1;1SDA063866R1;0;KIT FC CuAl 2x240mm2 T7-T7M-X1 630 4pcs;239;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063867R1;1SDA063867R1;0;KIT FC CuAl 2x240mm2 T7-T7M-X1 630 6pcs;370;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063868R1;1SDA063868R1;0;KIT FC CuAl 2x240mm2 T7-T7M-X1 630 8pcs;479;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063869R1;1SDA063869R1;0;TOR TRAN.Rc xPR122/3-332/3 E1/2 3p-T7-X1;2399;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063878R1;1SDA063878R1;0;"FLEX.OPER.CABLE L=36"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063879R1;1SDA063879R1;0;"FLEX.OPER.CABLE L=48"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063880R1;1SDA063880R1;0;"FLEX.OPER.CABLE L=60"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063881R1;1SDA063881R1;0;"FLEX.OPER.CABLE L=72"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063882R1;1SDA063882R1;0;"FLEX.OPER.CABLE L=84"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063883R1;1SDA063883R1;0;"FLEX.OPER.CABLE L=96"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063884R1;1SDA063884R1;0;"FLEX.OPER.CABLE L=108"" x MECCAN.T1..T5";0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063885R1;1SDA063885R1;0;OPERATING MECHANISM T1-T2 USCON SPEC.VER;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063886R1;1SDA063886R1;0;OPERATING MECHANISM T3 USCON SPEC.VERS.;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA063888R1;1SDA063888R1;0;OPERATING MECHANISM T5 USCON SPEC.VERS.;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064104R1;1SDA064104R1;0;RHE_S T7 F/W 500MM ROD AD.DE.ROT.HAN;20;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064108R1;1SDA064108R1;0;KIT CONV.F TER.FIX VER.T4L/V 250 4p1000V;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064111R1;1SDA064111R1;0;KIT CONV.F x FIX VER.T4-T5L/V 1000V(EXT);15;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064112R1;1SDA064112R1;0;STIRRUP FIXING AUX TERMINALS T7 F;6.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064144R1;1SDA064144R1;0;STIRRUP FIXING AUX TERMINALS T7M-X1 F;144;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064161R1;1SDA064161R1;0;AUX-E-C 1Q 1SY T6 >INTEL.x SER.COMM.;86;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064179R1;1SDA064179R1;0;SG.EL.PR231/P-LS/I T7-T7M 4p;1541;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064180R1;1SDA064180R1;0;SG.EL.PR231/P-I T7-T7M 4p;1541;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064182R1;1SDA064182R1;0;KIT MC CuAl 6x50mm2 T5 3pcs;243;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064183R1;1SDA064183R1;0;KIT MC CuAl 6x50mm2 T5 4pcs;318;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064184R1;1SDA064184R1;0;KIT MC CuAl 6x50mm2 T5 6pcs;488;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064185R1;1SDA064185R1;0;KIT MC CuAl 6x50mm2 T5 8pcs;636;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064186R1;1SDA064186R1;0;KIT FC CuAl 25...50mm2 T1 3pcs;42.8;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064187R1;1SDA064187R1;0;KIT FC CuAl 25...50mm2 T1 4pcs;55;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064188R1;1SDA064188R1;0;KIT FC CuAl 25...50mm2 T1 6pcs;86;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064189R1;1SDA064189R1;0;KIT FC CuAl 25...50mm2 T1 8pcs;110;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064190R1;1SDA064190R1;0;SG.EL.PR332/P-LSIRc T7M-X1;2262;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064204R1;1SDA064204R1;0;KIT INSTALL.FOR SWITCHBOARD ARTU' T7;0;0;pcs;1;;;;;;;;;;;;;;;;;;
1SDA064225R1;1SDA064225R1;0;KIT LOCK MOVING P.PLUG-IN 3p/4pT4 FRANCE;0;0;pcs;1;;;;;;;;;;;;;;;;;;
